CRM_ObjectID,Model,SerialNumber,JT_EquipID,SoldToID,SoldToName,AddContactID,AddContactName,Address1,Address2,City,Province,PostalCode,ServiceOrgID,ServiceOrg,PrimaryTechID,BackupTechID,AccountMgrID,AccountMgr,EquipNotes,Inactive,NoContract,NoPM
79246073,MX2640N,55037544,,677377,BELNOR ENGINEERING INC.,41050123,BELNOR ENGINEERING INC.,1 ROYAL GATE BLVD. # 1,,VAUGHAN,ON,L4L 8Z7,61000192,GTA East,93000022,93000399,DUPUISE,ERIC DUPUIS,,0,0,0
79246777,MX3640N,55100866,,677402,PWGSC,41050126,PWGSC,200 PROMENADE DU PORTAGE #350,,GATINEAU,QC,K1A 0S5,61000175,SD Ottawa,93000045,93000216,JOYCER,RICHARD JOYCE,,0,0,0
79246932,MX5141N,55114277,,649028,CAREFIRST FAMILY HEALTH TEAM,41050127,CAREFIRST FAMILY HEALTH TEAM,"420 HWY 7 EAST, # 27",,RICHMOND HILL,ON,L4B 3K2,61000192,GTA East,93000672,93000022,CHENGK,KENNETH CHENG,,0,0,0
79248784,MXM465N,55014247,,635210,RENASCENT FOUNDATION INC.,41050128,RENASCENT FOUNDATION INC.,356 DUNDAS ST. WEST,,TORONTO,ON,M5T 1G5,61000192,GTA East,93000182,93000028,THERIAULTK,KEVIN THERIAULT,,0,0,0
79248792,MXM465N,55014257,,635210,RENASCENT FOUNDATION INC.,41050129,RENASCENT FOUNDATION INC.,54 MADISON AVE.,,TORONTO,ON,M5R 2S4,61000192,GTA East,93000023,93000028,THERIAULTK,KEVIN THERIAULT,,0,0,0
79248824,MX4141N,55094307,,643887,TORBEAR CONTRACTING INC.,41050130,TORBEAR CONTRACTING INC.,144 WOODSTREAM BLVD.,,WOODBRIDGE,ON,L4L 7Y3,61000192,GTA East,93000022,93000399,NEWBERRK,KEN NEWBERRY,,0,0,0
79248907,MX4141N,55093567,,650348,KENSINGTON EYE INSTITUTE,41050131,KENSINGTON EYE INSTITUTE,340 COLLEGE ST. # 600, SCREEN CLINIC RECEPTION,TORONTO,ON,M5T 3A9,61000192,GTA East,93000380,93000028,THERIAULTK,KEVIN THERIAULT,,0,0,0
79252726,PANDP3030,LDP3ZF00121,,677423,O'BRIEN & ASSOCIATES,41050132,O'BRIEN & ASSOCIATES,266 WELLAND AVE.,,ST. CATHARINES,ON,L2R 2P8,61000193,GTA West,93000382,93000381,GAMMONM,MIKE GAMMON,,0,0,0
79254264,MXM365N,55013656,,277277,W B GRESHAM & SONS,41050134,W B GRESHAM & SONS,1150 NORTHSIDE RD,,BURLINGTON,ON,L7M 1W8,61000193,GTA West,93000037,93000036,,,,0,0,0
79254774,MXM365N,55012286,,615485,MARCH OF DIMES CANADA,41050136,MARCH OF DIMES CANADA,465 DAVIS DR. # 128,,NEWMARKET,ON,L3Y 7T9,61000192,GTA East,93000399,93000022,WHEELERR,ROBERT WHEELER,,0,0,0
79254776,MX4141N,55093847,,677448,MOLINARO'S FINE ITALIAN FOODS LTD.,41050138,MOLINARO'S FINE ITALIAN FOODS LTD.,2345 STANFIELD RD. # 50,,MISSISSAUGA,ON,L4Y 3Y3,61000193,GTA West,93000036,93000673,THERIAULTK,KEVIN THERIAULT,,0,0,0
79254840,MXM565N,55015767,,677448,MOLINARO'S FINE ITALIAN FOODS LTD.,41050140,MOLINARO'S FINE ITALIAN FOODS LTD.,2345 STANFIELD RD. # 50,ADMIN,MISSISSAUGA,ON,L4Y 3Y3,61000193,GTA West,93000036,93000673,THERIAULTK,KEVIN THERIAULT,,0,0,0
79258857,MX4141N,55094767,,641068,KENSINGTON HEALTH CENTRE,41050142,KENSINGTON HEALTH CENTRE,38 MAJOR STREET,,TORONTO,ON,M5S 2L1,61000192,GTA East,93000028,93000182,THERIAULTK,KEVIN THERIAULT,,0,0,0
79258858,MXB402SC,55004347,,271706,CANADIAN COMMERCIAL CORP.,41050144,CANADIAN COMMERCIAL CORP.,50 O'CONNOR ST.,,OTTAWA,ON,K1A 0S6,61000175,SD Ottawa,93000216,93000217,JOYCER,RICHARD JOYCE,,0,0,0
79259004,MXM363N,95005914,,677495,"4475518 CANADA INC.,",41050146,4475518 CANADA INC DBA: HAWKESBURY HONDA,"455 COUNTY RD., 17",,HAWKESBURY,ON,K6A 2R2,61000175,SD Ottawa,93000043,93000044,,,,0,0,0
79259017,MXC312,2511854Y,,677496,DAVIDSON'S GLEBE JEWELLERS LTD.,41050148,DAVIDSON'S GLEBE JEWELLERS LTD.,790 BANK ST.,,OTTAWA,ON,K1S 3V6,61000175,SD Ottawa,93000216,93000044,RIVARDN,NORMAND RIVARD,,0,0,0
79259041,MX2640N,55055807,,638856,JD PROPERTY CANADA CORP.,41050152,PHILLIP SQUARE (BLAIR HOUSE),256 PHILLIP STREET,,WATERLOO,ON,N2L 6B6,61000184,Dealers,,,STRUMINP,PERRY STRUMINIKOV,,0,0,0
79259042,MX2640N,55055547,,677408,ANIMAL NUTRITION ASSC. OF CANADA,41050153,ANIMAL NUTRITION ASSC. OF CANADA,150 METCALFE ST. # 1301,,OTTAWA,ON,K2P 1P1,61000175,SD Ottawa,93000216,93000044,RIVARDN,NORMAND RIVARD,,0,0,0
79259043,MX2600N,05070212,,677387,"G2 DESIGN BUILD INC., O/A JASON",41050154,G2 DESIGN BUILD INC.,296 RIDGE RD. NORTH,O/A JASON PIZZICAROLA DESIGN,RIDGEWAY,ON,L0S 1N0,61000193,GTA West,93000381,93000382,GAMMONM,MIKE GAMMON,,0,0,0
79259044,MXM565N,55016567,,643873,CURTIS INTERNATIONAL LTD.,41050155,CURTIS INTERNATIONAL LTD.,315 ATTWELL DR.,,TORONTO,ON,M9W 5C1,61000192,GTA East,93000402,93000373,DUPUISE,ERIC DUPUIS,,0,0,0
79259045,MXM565N,55016547,,643873,CURTIS INTERNATIONAL LTD.,41050156,CURTIS INTERNATIONAL LTD.,315 ATTWELL DR.,,TORONTO,ON,M9W 5C1,61000192,GTA East,93000402,93000373,DUPUISE,ERIC DUPUIS,,0,0,0
79259051,MXM565N,55016217,,672011,WESTBORO FLOORING & DECOR INC.,41050157,WESTBORO FLOORING & DECOR INC.,"195 COLONNADE RD., SOUTH",2ND FLOOR PRODUCTION,OTTAWA,ON,K2E 7K3,61000175,SD Ottawa,93000275,93000043,RIVARDN,NORMAND RIVARD,,0,0,0
79259052,MXM565N,55014987,,672011,WESTBORO FLOORING & DECOR INC.,41050158,WESTBORO FLOORING & DECOR INC.,"195 COLONNADE RD., SOUTH",2ND FLOOR,OTTAWA,ON,K2E 7K3,61000175,SD Ottawa,93000275,93000043,RIVARDN,NORMAND RIVARD,,0,0,0
79260454,MXM363N,0505003XR,,625748,SIGMA CAN ENGINEERING INC.,41050160,SIGMA CAN ENGINERRING INC,2861 SHERWOOD HEIGHTS DR. # 20,,OAKVILLE,ON,L6J 7K1,61000193,GTA West,93000036,93000037,,,,0,0,0
79260457,MX2640N,55053277,,635814,GV MECHANICAL LTD.,41050161,GV MECHANICAL LTD.,5515 CANOTEK RD.,,OTTAWA,ON,K1J 9L1,61000175,SD Ottawa,93000043,93000044,DUBOISJ,JOSEPH DUBOIS,,0,0,0
79260499,MXM365N,55010578,,677497,STERLING TILE & CARPET,41050162,STERLING TILE & CARPET,505 CITYVIEW BLVD. # 1,2ND FLR.,VAUGHAN,ON,L4H 0L8,61000192,GTA East,93000399,93000022,BAJICHD,DARKO BAJICH,,0,0,0
79260501,MX3640N,55068525,,677497,STERLING TILE & CARPET,41050164,STERLING TILE & CARPET,505 CITYVIEW BLVD. # 1,,VAUGHAN,ON,L4H 0L8,61000192,GTA East,93000399,93000022,BAJICHD,DARKO BAJICH,,0,0,0
79260502,MX4101N,95071266R,,673209,MERLIN FERNANDES LLB,41050165,MERLIN FERNANDES LLB,"5225 ORBITOR DR., # 12",,MISSISSAUGA,ON,L4Y 4Y8,61000193,GTA West,93000036,93000673,,,,0,0,0
79260540,MXM365N,55010438,,677497,STERLING TILE & CARPET,41050166,STERLING TILE & CARPET,505 CITYVIEW BLVD. # 1,,VAUGHAN,ON,L4H 0L8,61000192,GTA East,93000399,93000022,BAJICHD,DARKO BAJICH,,0,0,0
79260541,MX2640N,55060928,,677497,STERLING TILE & CARPET,41050167,STERLING TILE & CARPET,505 CITYVIEW BLVD. # 1,,VAUGHAN,ON,L4H 0L8,61000192,GTA East,93000399,93000022,BAJICHD,DARKO BAJICH,,0,0,0
79260551,MXM565N,55016037,,677497,STERLING TILE & CARPET,41050168,STERLING TILE & CARPET,505 CITYVIEW BLVD. # 1,,VAUGHAN,ON,L4H 0L8,61000192,GTA East,93000399,93000022,BAJICHD,DARKO BAJICH,,0,0,0
79260555,MX2640N,55060688,,677493,RELIANCE WORLDWIDE (CANADA ) INC.,41050169,RELIANCE WORLDWIDE (CANADA ) INC.,74 ALEX AVE.,,VAUGHAN,ON,L4L 5X1,61000192,GTA East,93000022,93000672,DUPUISE,ERIC DUPUIS,,0,0,0
79260659,MX5141N,55114597,,677497,STERLING TILE & CARPET,41050170,STERLING TILE & CARPET,505 CITYVIEW BLVD. # 1,2ND FLR.,VAUGHAN,ON,L4H 0L8,61000192,GTA East,93000399,93000022,BAJICHD,DARKO BAJICH,,0,0,0
79261579,MXM904,45004897,,642705,CARILLION CANADA INC.,41050175,CARILLION CANADA INC.,7077 KEELE ST.,(4TH FLOOR - ACCTG),CONCORD,ON,L4K 0B6,61000192,GTA East,93000019,93000022,PANAGIOP,PETER PANAGIOTOU,,0,0,0
79261580,MX4111N,2509590X,,676871,DND - 1 ESU,41050176,DND - 1 ESU,667 CATARAQUI WOODS DR.,,KINGSTON,ON,K7K 2Y3,61000184,Dealers,,,,,,0,0,0
79261581,MX7040N,55002737,,642705,CARILLION CANADA INC.,41050177,CARILLION CANADA INC.,"7077 KEELE ST., 4TH FLR.",4TH FLOOR - CORP,CONCORD,ON,L4K 0B6,61000192,GTA East,93000019,93000022,PANAGIOP,PETER PANAGIOTOU,,0,0,0
79261584,MX2640N,55052627,,663327,JAMES WILSON BARRISTERS PROF.,41050182,JAMES WILSON BARRISTERS PROF.,480 UNIVERSITY AVE. # 1400,,TORONTO,ON,M5G 1V2,61000192,GTA East,93000380,93000028,SHAWM,MICHAEL SHAW,,0,0,0
79261586,MX2640N,55055397,,633660,ROMAN METAL FABRICATING LTD.,41050183,ROMAN METAL FABRICATING LTD.,1155 BARMAC DRIVE,michelle@romanmetal.com,NORTH YORK,ON,M9L 1X4,61000192,GTA East,93000402,93000373,DUPUISE,ERIC DUPUIS,,0,0,0
79261611,MXM565N,55016597,,658815,K-G SPRAY-PAK INC.,41050184,K-G SPRAY-PAK INC.,6080 VIPOND DR.,,MISSISSAUGA,ON,L5T 2V4,61000193,GTA West,93000195,93000361,DUPUISE,ERIC DUPUIS,,0,0,0
79264076,MX5141N,55114147,,643251,ATLAS TIRE WHOLESALE INC.,41050185,ATLAS TIRE WHOLESALE INC.,6200 TOMKEN RD.,,MISSISSAUGA,ON,L5T 1X7,61000193,GTA West,93000195,93000361,DUPUISE,ERIC DUPUIS,,0,0,0
79264083,MX5111N,2513588YR,,640568,RD HOSPITALITY (AIRPORT) INC.,41050186,RD HOSPITALITY (AIRPORT) INC.,6600 COTE DE LIESSE,,MONTREAL,QC,H4T 1E3,61000174,SD Montreal,93000046,93000050,ACQUARIOS,SALVATORE ACQUARIO,,0,0,0
79264092,MX7040N,55002767,,635758,KARMAX HEAVY STAMPING,41050187,KARMAX HEAVY STAMPING,333 MARKET DR.,QUALITY,MILTON,ON,L9T 4Z7,61000193,GTA West,93000036,93000037,ENDACOTL,LINDA ENDACOTT,,0,0,0
79264096,MX4111N,2509823XR,,669526,MOTION SPECIALTIES,41050188,MOTION LP, 2720 12TH STREET NE BAY 1,,CALGARY,AB,T2E 7N4,61000184,Dealers,,,THERIAULTK,KEVIN THERIAULT,,0,0,0
79265023,MX3115N,55095816,,672059,RESIDENCES OF 101 ERSKINE INC.,41050190,THE RESIDENCES OF 101 ERSKINE INC.,2611 YONGE STREET,SALES OFFICE,TORONTO,ON,M4P 2J1,61000192,GTA East,93000373,93000023,STRUMINP,PERRY STRUMINIKOV,,0,0,0
79265024,MXC301W,45124368,,677208,FALLSVIEW NIAGARA LODGING CO.,41050191,RADISSON HOTEL & SUITES FALLSVIEW,6733 FALLSVIEW BLVD.,,NIAGARA FALLS,ON,L2G 3W7,61000193,GTA West,93000381,93000382,ENDACOTL,LINDA ENDACOTT,,0,0,0
79265447,MXB201D,55009127,,616096,VILLE DE MONTREAL SVCS DES FINANCES,41050192,ARR SUD- LPDC - PISCINE EMARD,6071 RUE LAURENDEAU,,MONTREAL,QC,H4E 3X6,61000174,SD Montreal,93000183,93000047,DEGUIREM,MARCELINE DEGUIRE,,0,0,0
79265482,MXB201D,55008537,,616096,VILLE DE MONTREAL SVCS DES FINANCES,41050193,ARR SUD - LPDC - PISCINE ST HENRI,4055 RUE SAINT JACQUES,,MONTRÉAL,QC,H4C 1J3,61000174,SD Montreal,93000046,93000183,DEGUIREM,MARCELINE DEGUIRE,,0,0,0
79265483,MXB201D,55008647,,616096,VILLE DE MONTREAL SVCS DES FINANCES,41050194,ARR SUD - LPDC - CENTRE GADBOIS,5485 CHEMIN DE LA COTE SAINT PAUL,,MONTRÉAL,QC,H4C 1X3,61000174,SD Montreal,93000046,93000183,DEGUIREM,MARCELINE DEGUIRE,,0,0,0
79266332,MX4141N,55018108,,643743,NEW BALANCE CANADA INC.,41050195,NEW BALANCE CANADA INC.,2905 ARGENTIA ROAD UNIT # 6,,MISSISSAUGA,ON,L5N 8G6,61000193,GTA West,93000040,93000673,DUPUISE,ERIC DUPUIS,,0,0,0
79266333,MX6240N,55106386,,659242,DELTERA INC.,41050196,DELTERA INC.,4800 DUFFERIN ST. # 200,PRESENTATION CENTRE,TORONTO,ON,M3H 5S9,61000192,GTA East,93000019,93000399,STRUMINP,PERRY STRUMINIKOV,,0,0,0
79266334,MX4111N,2509755XR,,617695,MATTRESS MART LIMITED,41050197,MATTRESS MART LIMITED,60 COLONADE RD.,,OTTAWA,ON,K2E 7J6,61000175,SD Ottawa,93000275,93000043,,,,0,0,0
79266363,MXM754N,55006588,,636803,669779 ONTARIO LTD.,41050198,669779 ONTARIO LTD O/A CSA TRANSPORT.,18744 - 25TH AVENUE,,SURREY,BC,V3Z 2A1,61000184,Dealers,,,SHAWM,MICHAEL SHAW,,0,0,0
79266364,MXM754N,55005788,,636803,669779 ONTARIO LTD.,41050199,669779 ONTARIO LTD.,18744 - 25TH AVENUE,,SURREY,BC,V3Z 2A1,61000184,Dealers,,,SHAWM,MICHAEL SHAW,,0,0,0
79266366,MXM754N,55006788,,636803,669779 ONTARIO LTD.,41050202,669779 ONTARIO LTD O/A CSA TRANSPORT,355 HORNER AVE.,,TORONTO,ON,M8W 1Z7,61000192,GTA East,93000029,93000402,SHAWM,MICHAEL SHAW,,0,0,0
79266382,MXM365N,55011028,,677208,FALLSVIEW NIAGARA LODGING CO.,41050203,FALLSVIEW NIAGARA LODGING CO.,6733 FALLSVIEW BLVD.,O/A RADISSON HOTELS & SUITES FALLSVIEW,NIAGARA FALLS,ON,L2G 3W7,61000193,GTA West,93000381,93000382,ENDACOTL,LINDA ENDACOTT,,0,0,0
79266386,MXM503N,15011727,,677560,GARNISON VALCARTIER,41050204,GARNISON VALCARTIER,5IEME AMBULANCE DE CAMPAGNE, BATISSE 175,COURCELETTE,QC,G0A 4Z0,61000184,Dealers,,,,,,0,0,0
79266389,MXM754N,55006368,,676521,OLD DUTCH FOODS LTD.,41050206,OLD DUTCH FOODS LTD,4 SLEMON PARK DRIVE,,SLEMON PARK,PE,C0B 2A0,61000209,SD Halifax,93000310,93000314,ENGLISHG,GEOFF ENGLISH,,0,0,0
79266395,MX4141N,55018118,,673462,WINTERS INSTRUMENTS LTD.,41050207,WINTERS INSTRUMENTS LTD,121 RAILSIDE RD.,,DON MILLS,ON,M3A 1B2,61000192,GTA East,93000025,93000019,GUNAWARA,AJITHA GUNAWARDANA,,0,0,0
79266396,PANDPMB350C,9LAFB001093,,677334,ADM AGRI-INDUSTRIES COMPANY LTD.,41050208,ADM AGRI-INDUSTRIES COMPANY LIMITED,1 KING STREET SOUTH,,PORT COLBORNE,ON,L3K 5W1,61000193,GTA West,93000381,93000382,GAMMONM,MIKE GAMMON,,0,0,0
79266417,PANDPC405,BHP6BB00041,,677543,MANORCORE CONSTRUCTION,41050209,MANORCORE CONSTRUCTION,4707 CHRISTIE DR.,,BEAMSVILLE,ON,L0R 1B0,61000193,GTA West,93000382,93000381,GAMMONM,MIKE GAMMON,,0,0,0
79266422,MX2640N,55052727,,677532,TORCAD LTD.,41050211,TORCAD LTD.,275 NORSEMAN ST.,FRONT UPSTAIRS OFFICE,TORONTO,ON,M8Z 2R5,61000192,GTA East,93000029,93000402,THERIAULTK,KEVIN THERIAULT,,0,0,0
79268119,MXC300W,53002297,,677530,VIA PREVENTION,41050213,VIA PREVENTION,6455 JEAN TALON # 301,,MONTREAL,QC,H1S 3E8,61000174,SD Montreal,93000213,93000051,LAFLEURB,BERTRAND LAFLEUR,,0,0,0
79268187,MXM754N,55005728,,676521,OLD DUTCH FOODS LTD.,41050214,OLD DUTCH FOODS LTD,179 MACLEAN AVENUE,,HARTLAND,NB,E7P 2K6,61000209,SD Halifax,93000362,93000362,ENGLISHG,GEOFF ENGLISH,,0,0,0
79268215,MXM754N,55007328,,636803,669779 ONTARIO LTD.,41050215,669779 ONTARIO LTD. O/A CSA TRANSPORT.,235077A WRANGLER DR. S.E.,,CALGARY,AB,T1X 0K3,61000184,Dealers,,,SHAWM,MICHAEL SHAW,,0,0,0
79268227,MX5111N,15079520R,,634303,GARDERIE LES DEUX OURSONS,41050216,GARDERIE LES DEUX OURSONS,1919 LUCIEN THIMENS,2IEME ETAGE,ST-LAURENT,QC,H4R 1J9,61000174,SD Montreal,93000049,93000046,,,,0,0,0
79268228,MXM754N,55006478,,618378,BAYSHORE HEALTHCARE LTD.,41050217,BAYSHORE HEALTHCARE LTD.,1275 WALKER RD. # 10,,WINDSOR,ON,N8Y 4X9,61000184,Dealers,,,COULLB,BRIAN COULL,,0,0,0
79268229,MXM754N,55005538,,618378,BAYSHORE HEALTHCARE LTD.,41050218,BAYSHORE HEALTHCARE LTD.,849 UPPER WENTWORTH ST. 301-307,,HAMILTON,ON,L9A 5H4,61000193,GTA West,93000037,93000038,COULLB,BRIAN COULL,,0,0,0
79268231,MXM503N,95002890R,,276015,TANDET MANAGEMENT INC.,41050219,TANDET MANAGEMENT INC,579 WOODWARD AVE,,HAMILTON,ON,L8H 6H2,61000193,GTA West,93000037,93000038,GOWERM,MICHAEL GOWER,,0,0,0
79268232,MX2610N,25040969,,677538,ST CATHARINES NETHERLANDS,41050220,REFORMED CONGREGATION,4160 FLY ROAD,NEE: EBENEZER CHRISTIAN SCHOOL,CAMPDEN,ON,L0R 1G0,61000193,GTA West,93000382,93000381,GAMMONM,MIKE GAMMON,,0,0,0
79268922,MX4141N,55018148,,260546,NATIONAL RESEARCH COUNCIL,41050327,NATIONAL RESEARCH COUNCIL,1200 MONTREAL RD BLDG M-50 RM 109,,OTTAWA,ON,K1A 0R6,61000175,SD Ottawa,93000044,93000043,,,,0,0,0
79269074,MX5001N,15010021R,,265707,FAIRMONT RAFFLES HOTELS INT'L.,41050226,FAIRMONT RAFFLES,155 WELLINGTON ST. W. # 3300,,TORONTO,ON,M5V 0C3,61000192,GTA East,93000182,93000380,ENDACOTL,LINDA ENDACOTT,,0,0,0
79269075,MX6240N,55001657,,677536,CHESLER PERLMUTTER PRODUCTIONS  INC.,41050227,CHESLER PERLMUTTER PRODUCTIONS  INC.,263 DAVENPORT RD. 2 FLR,,TORONTO,ON,M5R 1J8,61000192,GTA East,93000182,93000019,THERIAULTK,KEVIN THERIAULT,,0,0,0
79269076,MX6240N,55001767,,677585,CAREFIRST SENIORS & COMMUNITY,41050228,CAREFIRST SENIORS & COMMUNITY,300 SILVER STAR BLVD.,LG-23 (BASEMENT),SCARBOROUGH,ON,M1V 0G2,61000192,GTA East,93000024,93000025,CHENGK,KENNETH CHENG,,0,0,0
79269583,MX4141N,55018548,,260546,NATIONAL RESEARCH COUNCIL,41050231,NATIONAL RESEARCH COUNCIL,1411 OXFORD STREET,ROOM 129,HALIFAX,NS,B3H 3Z1,61000209,SD Halifax,93000319,93000319,JOYCER,RICHARD JOYCE,,0,0,0
79269584,MX2640N,55053337,,653028,DR. VALERIE LEWIS MD INC.,41050232,DR. VALERIE LEWIS MD INC.,65 PRESTWICK CLOSE,,HALIFAX,NS,B3S 0C1,61000209,SD Halifax,93000319,93000311,BLACKT,JEFF BLACK - THINK,,0,0,0
79269589,MX2600N,95011134R,,677568,THE SALVATION ARMY WESTVILLE CORPS.,41050233,THE SALVATION ARMY WESTVILLE CORPS.,2011 DIAMOND ST.,,WESTVILLE,NS,B0K 2A0,61000209,SD Halifax,93000311,93000318,ROBERTSR,RALPH ROBERTS,,0,0,0
79271359,MXC300W,53003497,,677715,ECDIS INTERVENTION ASSOCIATION,41052183,ECDIS INTERVENTION ASSOC.,45 SCHOOL ST.,,MAHONE BAY,NS,B0J 2E0,61000209,SD Halifax,93000318,93000319,,,,0,0,0
79271360,MXC300W,53003727,,616096,VILLE DE MONTREAL SVCS DES FINANCES,41051949,VDM ARR LASALLE BUREAU ARR.GREFFE,55 AVE DUPRAS,,LASALLE,QC,H8R 4A8,61000174,SD Montreal,93000183,93000047,DEGUIREM,MARCELINE DEGUIRE,,0,0,0
79271364,MXC300W,53003897,,616096,VILLE DE MONTREAL SVCS DES FINANCES,41051947,VDM - ARR LASALLE RESSOURCES HUMAINES,55 AVENUE DUPRAS,,LASALLE,QC,H8R 4A8,61000174,SD Montreal,93000183,93000047,DEGUIREM,MARCELINE DEGUIRE,,0,0,0
79271366,MXC300W,53004067,,615485,MARCH OF DIMES CANADA,41051920,MARCH OF DIMES,601 CLARKE AVE BASEMENT,,THORNHILL,ON,L4J 8E1,61000192,GTA East,93000022,93000027,,,,0,0,0
79271373,MXC312,55117567,,668438,GOVERNOR GENERAL'S OFFICE,41053164,GOVERNOR GENERAL'S OFFICE,"1 SUSSEX DR, 1ST FLOOR",,OTTAWA,ON,K1A 0A1,61000175,SD Ottawa,93000045,93000044,,,,0,0,0
79271435,MXM503N,3500797Y,,146923,MODERN BUSINESS EQUIPMENT LTD.,41050235,MARINE ATLANTIC - TERMINAL,"65 MEMORIAL DRIVE, TERMINAL BLDG",,NORTH SYDNEY,NS,B2A 3S8,61000209,SD Halifax,93000314,,,,,0,0,0
79271436,MXM503N,35013874,,146923,MODERN BUSINESS EQUIPMENT LTD.,41050236,MARINE ATLANTIC - TERMINAL,149 PRINCE ST,,NORTH SYDNEY,NS,B2A 3V2,61000209,SD Halifax,93000314,,,,,0,0,0
79271438,MXM565N,55016107,,629976,LAURENT COUTURE ET ASSOCIES INC.,41050237,LAURENT COUTURE ET ASSOCIES INC.,6565 BOUL. MARICOURT,,ST-HUBERT,QC,J3Y 1S8,61000174,SD Montreal,93000183,93000213,LAFLEURB,BERTRAND LAFLEUR,,0,0,0
79271439,MX2640N,55053447,,652752,BEDFORD ACADEMY - NJ WALLACE,41050238,BEDFORD ACADEMY INC.,5 BROOKSHIRE COURT,,BEDFORD,NS,B4A 4E2,61000209,SD Halifax,93000318,93000319,SEWARDT,ROGER SEWARD - THINK,,0,0,0
79271442,MXM264N,55046366,,677592,MOBILE BUSINESS COMMUNICATIONS LTD,41050239,MOBILE BUSINESS COMMUNICATIONS,"4540 EASTGATE PARKWAY, UNIT 5",,MISSISSAUGA,ON,L4W 3W6,61000193,GTA West,93000195,93000040,GALERN,NANCY GALER,,0,0,0
79271443,MX3640N,45076134,,677650,WEINMANN ELECTRIC LTD.,41050240,WEINMANN ELECTRIC LTD.,211 COURTWRIGHT ST.,,FORT ERIE,ON,L2A 2R9,61000193,GTA West,93000381,,GAMMONM,MIKE GAMMON,,0,0,0
79271446,FPOMSI36,4257789,,607982,CENTRE FOR IMMIGRANT &,41050242,CENTRE FOR IMMIGRANT AND,COMMUNITY SERVICES,2330 MIDLAND AVE,SCARBOROUGH,ON,L1S 5G5,61000192,GTA East,93000024,93000025,,,,0,0,0
79272345,MX3640N,35095938,,677629,AVONDALE CONSTRUCTION LTD.,41050244,AVONDALE CONSTRUCTION LTD.,245 ENGLISH DR.,,MONCTON,NB,E1E 3Y8,61000209,SD Halifax,93000302,93000303,ISHOUSE,INTEGRATED SERVICES HOUSE REP,,0,0,0
79272606,MX2610N,25020181,,677679,WINE COUNCIL OF ONTARIO,41050245,WINE COUNCIL OF ONTARIO,4890 VICTORIA AVE. NORTH,,VINELAND STATION,ON,L0R 2E0,61000193,GTA West,93000382,93000381,GAMMONM,MIKE GAMMON,,0,0,0
79272607,MX3640N,55083063,,614913,OPTIMA COMMUNICATIONS INT'L INC.,41050246,OPTIMA COMMUNICATIONS INTERNATIONAL INC.,"152 NOTRE-DAME EST, STE #500",,MONTRÉAL,QC,H2Y 3P6,61000174,SD Montreal,93000773,93000051,ENDACOTL,LINDA ENDACOTT,,0,0,0
79273205,MX4101N,85095888R,,677648,DURHAM CHRYSLER DODGE JEEP RAM LTD.,41050248,DURHAM CHRYSLER DODGE,799 BLOOR ST. WEST,,OSHAWA,ON,L1J 5Y6,61000184,Dealers,,,,,,0,0,0
79273207,MXM363N,25021549R,,606480,REXEL CANADA ELECTRICAL INC.,41050249,TILSONBURG WESTBURNE,37 TILSON STREET,,TILSONBURG,ON,N4G 4N1,61000184,Dealers,,,,,,0,0,0
79273216,MX2640N,55053467,,677684,KANATA NORTH BUS. PARK BUS. IMPROV.,41050250,KANATA NORTH BUS. PARK BUS. IMPROV.,555 LEGGAT DR. SUITE # 232,,KANATA,ON,K2K 2X3,61000175,SD Ottawa,93000275,93000043,DUBOISJ,JOSEPH DUBOIS,,0,0,0
79273218,MX4141N,55018348,,621460,A. MANTELLA & SONS LTD.,41050252,A. MANTELLA & SONS LTD.,1 GREENSBORO DR. # 400,,TORONTO,ON,M9W 1C8,61000192,GTA East,93000402,93000029,SHAWM,MICHAEL SHAW,,0,0,0
79274349,MXM365N,55016917,,616096,VILLE DE MONTREAL SVCS DES FINANCES,41050253,3685-SITE ENV-DIR-ASSAIN. AIR EAU,827 BOUL. CREMAZIE EST #301,,MONTREAL,QC,H2M 2T8,61000174,SD Montreal,93000049,93000051,DEGUIREM,MARCELINE DEGUIRE,,0,0,0
79274354,MX4141N,55018338,,146179,EQUIPEMENT BUREAU DEMERS INC.,41050254,POMERLEAU - PLACE MONTREAL TRUST,1500 AVE. MC GILL COLLEGE,"Niveau 3, local C011B",MONTREAL,QC,H3A 3J5,61000174,SD Montreal,93000773,93000183,,,,0,0,0
79274904,MXC300W,53002287,,674520,TOWN SHOES LTD.,41050256,SHOE WAREHOUSE STORE 762,109TH ST & PRINCESS ELIZABETH AVE,UNIT#80,EDMONTON,AB,T5G 3A6,61000184,Dealers,,,,,,0,0,0
79275233,MXM654N,55002808,,176345,KAWNEER COMPANY CANADA LTD.,41050255,KAWNEER COMPANY CANADA LTD.,200 CONFEDERATION PKWY. # 2,,VAUGHAN,ON,L4K 4T8,61000192,GTA East,93000399,93000672,PANAGIOP,PETER PANAGIOTOU,,0,0,0
79275243,MX4141N,55018258,,629902,MULTIPLE SCLEROSIS SOCIETY OF CDA.,41050257,MULTIPLE SCLEROSIS SOCIETY,109 ILSLEY AVENUE UNIT 1,,DARTMOUTH,NS,B3B 1L5,61000209,SD Halifax,93000311,93000318,THERIAULTK,KEVIN THERIAULT,,0,0,0
